02436,躡,섭,밟을 섭,,,25,25,26,금수,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02437,姓,성,성씨 성,,,8,8,9,금토,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02438,性,성,성품 성,,,9,8,8,금토,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02439,成,성,이룰 성,,불용문자,7,7,8,금토,화,분파무 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ 
02440,城,성,재 성,,,10,10,11,금토,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02441,誠,성,정성 성,,,14,14,16,금토,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02442,盛,성,무성할 성,,불용문자,12,12,14,금토,화,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02443,省,성,살필 성,,,9,9,10,금토,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02444,聖,성,성인 성,,불용문자,13,13,14,금토,화,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02445,聲,성,소리 성,,,17,17,21,금토,화,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02446,星,성,별 성,,불용문자,9,9,10,금토,화,종파 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ 
02447,珹,성,옥 성,,,12,11,12,금토,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02448,娍,성,아름다울 성,,,10,10,12,금토,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02449,瑆,성,옥빛 성,,,14,13,14,금토,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02450,惺,성,깨달을 성,,,13,12,13,금토,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02451,醒,성,술깰 성,,좋지않은 의미 문자,16,16,19,금토,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02452,宬,성,서고 성,,,10,10,12,금토,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02453,猩,성,성성이(오랑우탄) 성,,좋지않은 의미 문자,13,12,14,금토,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02454,筬,성,바디 성,,,13,13,14,금토,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02455,腥,성,비릴 성,,좋지않은 의미 문자,15,13,16,금토,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02456,貹,성,재물 성,,,12,12,13,금토,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02457,胜,성,비릴 냄새날 성,,좋지않은 의미 문자,11,9,11,금토,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02458,晟,성,밝을 성,,,11,11,13,금토,화,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02459,晠,성,밝을 성,,,11,11,13,금토,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02460,世,세,인간 세,,,5,5,6,금,화,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02461,洗,세,씻을 선 세,,,10,9,11,금화,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02462,稅,세,부세 세,,좋지않은 의미 문자,12,12,15,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02463,細,세,가늘 세,,좋지않은 의미 문자,11,11,14,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02464,勢,세,형세 세,,,13,13,19,금,금,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02465,歲,세,해 세,,,13,13,14,금,토,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02466,貰,세,빌릴 세,,좋지않은 의미 문자,12,12,14,금,금,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02467,笹,세,조릿대 세,,,11,11,12,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02468,說,세,달랠 세,,,14,14,18,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02469,忕,세,익숙해질 세,,,7,6,6,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02470,洒,세,엄숙할 선 세,,,10,9,10,금화,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02471,涗,세,잿물 세,,좋지않은 의미 문자,11,10,13,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02472,銴,세,구리 녹 날 세,,,15,15,16,금,금,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02473,小,소,작을 소,,좋지않은 의미 문자,3,3,4,금,수,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02474,少,소,적을 소,,,4,4,4,금,수,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02475,所,소,바 소,,,8,8,9,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02476,消,소,사라질 소,,좋지않은 의미 문자,11,10,12,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02477,素,소,흴 소,,,10,10,13,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02478,笑,소,웃음 소,,불용문자,10,10,10,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02479,咲,소,웃음 소,,,9,9,10,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02480,召,소,부를 소,,,5,5,8,금,수,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02481,昭,소,밝을 소,,,9,9,13,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02482,蘇,소,깨어날 소,,좋지않은 의미 문자,22,20,22,금,목,종파 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ 
02483,騷,소,소동할 소,,,20,20,24,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02484,燒,소,불사를 소,,,16,16,18,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02485,訴,소,송사할 소,,,12,12,13,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02486,掃,소,쓸 소,,,12,11,16,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02487,疏,소,소통할 소,,,12,12,16,금,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02488,疎,소,성질 소,,,12,12,14,금,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02489,蔬,소,풋나물 소,,,18,16,20,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02490,沼,소,굽을 소,,,9,8,11,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02491,炤,소,밝을 소,,,9,9,12,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02492,紹,소,이을 소,,,11,11,16,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02493,邵,소,땅이름 소,,,12,8,13,금,토,횡파 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ 
02494,韶,소,아름다울 소,,,14,14,18,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02495,巢,소,새집 소,,좋지않은 의미 문자,11,11,15,금,수,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02496,遡,소,거스릴 소,,,17,14,20,금,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02497,溯,소,거슬러 올라갈 소,,,14,13,16,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02498,柖,소,흔들릴 소,,,9,9,12,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02499,玿,소,아름다운옥 소,,,10,9,12,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02500,嘯,소,휘파람 불 소,,,16,16,20,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02501,塑,소,흙 빚을 소,,,13,13,16,금,토,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02502,宵,소,밤 소,,,10,10,13,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02503,搔,소,긁을 소,,,14,13,16,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02504,梳,소,얼레빗 소,,,11,11,14,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02505,瀟,소,강 이름 소,,,21,20,23,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02506,瘙,소,피부병 소,,좋지않은 의미 문자,15,15,17,금,수,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02507,篠,소,조릿대 소,,,17,17,17,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02508,簫,소,퉁소 소,,,19,19,22,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02509,蕭,소,쓸쓸할 소,,좋지않은 의미 문자,19,17,20,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02510,逍,소,노닐 소,,,14,11,16,금,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02511,銷,소,녹일 소,,좋지않은 의미 문자,15,15,17,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02512,愫,소,정성 소,,,14,13,16,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02513,穌,소,깨어날 소,,,16,16,18,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02514,甦,소,깨어날 소,,,12,12,13,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02515,卲,소,높을 소,,,7,7,12,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02516,霄,소,하늘 소,,,15,15,18,금,수,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02517,䨭,소,하늘 소,,,19,19,23,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02518,劭,소,힘쓸 소,,,7,7,12,금,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02519,䘘,소,깨끗할 소,,,16,16,20,금,화,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02520,璅,소,옥돌 소,,,16,15,19,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02521,傃,소,향할 소,,,12,12,15,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02522,䴛,소,소금 소,,,18,18,21,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02523,俗,속,풍속 속,,,9,9,10,금목,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02524,速,속,빠를 속,,,14,11,15,금목,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02525,續,속,이을 속,,,21,21,25,금목,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02526,束,속,묶음 속,,,7,7,8,금목,목,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02527,粟,속,조 속,,,12,12,13,금목,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02528,屬,속,속할 속,,,21,21,26,금목,목,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02529,涑,속,헹굴 속,,,11,10,11,금목,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02530,謖,속,일어날 속,,,17,17,21,금목,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02531,贖,속,속죄할 속,,좋지않은 의미 문자,22,22,25,금목,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02532,孫,손,귀 손,,,10,10,15,금화,금,횡파 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ 
02533,損,손,덜 손,,좋지않은 의미 문자,14,13,16,금화,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02534,遜,손,사양할 손,,,17,14,22,금화,토,분파무 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ 
02535,巽,손,낮을 손,,,12,12,18,금화,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02536,蓀,손,향풀 이름 손,,,16,14,19,금화,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02537,飧,손,저녁밥 손,,,12,12,15,금화,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02538,飡,손,저녁밥 손,,,11,11,13,금화,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02539,率,솔,거느릴 솔,,,11,11,13,금화,화,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02540,帥,솔,거느릴 솔,,,9,9,13,금화,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02541,乺,솔,솔 솔,,,9,9,13,금화,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02542,䢦,솔,거느릴 솔,,,18,15,20,금화,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02543,松,송,소나무 송,,불용문자,8,8,9,금토,목,횡파 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ 
02544,送,송,보낼 송,,,13,10,13,금토,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02545,頌,송,칭송할 송,,,13,13,15,금토,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02546,訟,송,송사할 송,,좋지않은 의미 문자,11,11,13,금토,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02547,誦,송,외울 송,,,14,14,18,금토,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02548,宋,송,송나라 송,,,7,7,8,금토,목,종파 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ 
02549,淞,송,물 송,,,12,11,12,금토,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02550,悚,송,두려울 송,,좋지않은 의미 문자,11,10,11,금토,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02551,竦,송,공경할 송,,,12,12,13,금토,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02552,憽,송,똑똑할 송,,,17,16,20,금토,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02553,刷,쇄,문지를 인쇄,,,8,8,12,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02554,鎖,쇄,잠글 쇄,,좋지않은 의미 문자,18,18,19,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02555,鎻,쇄,쇠사슬 쇄,,좋지않은 의미 문자,18,18,22,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02556,殺,쇄,빠를 쇄,,,11,11,15,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02557,灑,쇄,뿌릴 쇄,,,23,22,28,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02558,碎,쇄,부술 쇄,,,13,13,14,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02559,衰,쇠,쇠약할 쇠,,좋지않은 의미 문자,10,10,12,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02560,釗,쇠,힘쓸 쇠,,불용문자,10,10,11,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02561,水,수,물 수,,,4,4,6,금,수,분파무 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ 
02562,手,수,손 수,,,4,4,5,금,목,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02563,受,수,받을 수,,,8,8,10,금,수,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02564,授,수,줄 수,,,12,11,14,금,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02565,首,수,머리 수,,,9,9,10,금,수,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02566,守,수,지킬 수,,,6,6,7,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02567,收,수,거둘 수,,,6,6,7,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02568,誰,수,누구 수,,,15,15,16,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02569,須,수,수염 수,,,12,12,13,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02570,雖,수,비록 수,,좋지않은 의미 문자,17,17,19,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02571,愁,수,근심 수,,좋지않은 의미 문자,13,13,15,금,화,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02572,樹,수,나무 수,,,16,16,18,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02573,壽,수,목숨 수,,불용문자,14,14,17,금,토,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02574,寿,수,목숨 수,,,7,7,8,금,토,분파무,수-ㅁㅂㅍ 토-ㅇㅎ 
02575,數,수,셈 수,,,15,15,18,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02576,修,수,닦을 수,,,10,10,10,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02577,脩,수,길 수,,좋지않은 의미 문자,13,11,13,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02578,秀,수,빼어날 수,,,7,7,11,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02579,囚,수,가둘 수,,좋지않은 의미 문자,5,5,6,금,수,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02580,需,수,쓰일 수,,,14,14,17,금,수,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02581,帥,수,거느릴 솔 수,,,9,9,13,금화,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02582,殊,수,다를 수,,좋지않은 의미 문자,10,10,11,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02583,隨,수,따를 수,,,21,16,23,금,토,횡파 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ 
02584,輸,수,실을 보낼 수,,,16,16,21,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02585,獸,수,짐승 수,,좋지않은 의미 문자,19,19,23,금,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02586,睡,수,졸 수,,좋지않은 의미 문자,13,13,14,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02587,遂,수,드디어 따를 수,,,16,13,17,금,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02588,垂,수,거의 수,,,8,8,8,금,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02589,搜,수,찾을 수,,,14,13,16,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02590,洙,수,물가 수,,,10,9,9,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02591,琇,수,옥돌 수,,,12,11,15,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02592,銖,수,저울눈 수,,,14,14,14,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02593,粹,수,순수할 수,,,14,14,14,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02594,穗,수,이삭 수,,,17,17,20,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02595,穂,수,이삭 수,,,15,15,18,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02596,繡,수,수놓을 수,,,19,19,24,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02597,隋,수,나라 수,,,17,12,16,금,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02598,髓,수,골 수,,좋지않은 의미 문자,23,23,32,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02599,袖,수,소매 수,,,11,10,12,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02600,嗽,수,기침할 수,,좋지않은 의미 문자,14,14,17,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02601,嫂,수,형수 수,,,13,13,16,금,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02602,岫,수,산굴 수,,,8,8,10,금,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02603,峀,수,산굴 수,,,8,8,10,금,토,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02604,戍,수,수자리 수,,,6,6,7,금,금,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02605,漱,수,양치질할 수,,,15,14,16,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02606,燧,수,부싯돌 수,,,17,17,21,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02607,狩,수,사냥할 수,,좋지않은 의미 문자,10,9,12,금,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02608,璲,수,패옥 수,,,18,17,21,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02609,瘦,수,여윌 수,,좋지않은 의미 문자,15,15,17,금,수,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02610,綏,수,편안할 수,,,13,13,16,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02611,綬,수,끈 수,,,14,14,18,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02612,羞,수,부끄러울 수,,좋지않은 의미 문자,11,11,12,금,토,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02613,茱,수,수유 수,,,12,10,10,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02614,蒐,수,모을 수,,,16,14,18,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02615,蓚,수,수산 수,,,16,14,14,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02616,藪,수,늪 수,,,21,19,22,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02617,邃,수,나아갈 깊을 수,,,21,18,24,금,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02618,酬,수,갚을 수,,,13,13,15,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02619,銹,수,녹슬 수,,좋지않은 의미 문자,15,15,19,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02620,隧,수,길 수,,,21,16,19,금,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02621,鬚,수,수염 수,,좋지않은 의미 문자,22,22,24,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02622,䳠,수,새매 수,,좋지않은 의미 문자,19,19,22,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02623,賥,수,재물 수,,,15,15,16,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02624,豎,수,세울 수,,,15,15,19,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02625,竪,수,세울 수,,,13,13,16,금,금,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02626,讎,수,원수 수,,좋지않은 의미 문자,23,23,24,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02627,讐,수,원수 수,,좋지않은 의미 문자,23,23,24,금,금,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02628,睢,수,물이름 수,,,13,13,14,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02629,濉,수,물 이름 수,,,17,16,17,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02630,睟,수,바로볼 수,,,13,13,14,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02631,瓍,수,구슬 수,,,21,20,27,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02632,宿,수,별자리 수,,,11,11,13,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02633,汓,수,헤엄칠 수,,,7,6,8,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02634,㻽,수,옥 이름 선 수,,,18,17,20,금화,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02635,叔,숙,아재비 콩 숙,,좋지않은 의미 문자,8,8,9,금목,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02636,淑,숙,맑을 숙,,불용문자,12,11,12,금목,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02637,宿,숙,별자리 수 숙,,,11,11,13,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02638,孰,숙,누구 익을 숙,,,11,11,17,금목,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02639,熟,숙,익을 숙,,,15,15,21,금목,화,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02640,肅,숙,엄숙할 숙,,,13,13,16,금목,화,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02641,塾,숙,글방 숙,,,14,14,20,금목,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02642,琡,숙,구슬 숙,,,13,12,13,금목,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02643,璹,숙,옥그릇 숙,,,19,18,21,금목,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02644,橚,숙,줄지어 설 숙,,,17,17,20,금목,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02645,夙,숙,이를 숙,,,6,6,9,금목,목,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02646,潚,숙,빠를 숙,,,17,16,19,금목,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02647,菽,숙,콩 숙,,,14,12,13,금목,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02648,順,순,순할 순,,불용문자,12,12,13,금화,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02649,純,순,순수할 순,,불용문자,10,10,15,금화,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02650,旬,순,열흘 순,,,6,6,9,금화,화,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02651,殉,순,순장 순,,좋지않은 의미 문자,10,10,14,금화,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02652,循,순,돌 순,,,12,12,13,금화,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02653,脣,순,입술 순,,좋지않은 의미 문자,13,11,14,금화,수,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02654,瞬,순,눈깜짝일 순,,,17,17,21,금화,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02655,巡,순,순례할 순,,좋지않은 의미 문자,7,7,13,금화,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02656,洵,순,믿을 순,,,10,9,12,금화,수,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02657,珣,순,옥그릇 순,,,11,10,13,금화,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02658,荀,순,풀이름 순,,,12,10,13,금화,목,종파 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ 
02659,筍,순,대 순,,,12,12,15,금화,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02660,舜,순,순임금 순,,,12,12,15,금화,목,종파 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ 
02661,淳,순,맑을 순,,,12,11,14,금화,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
02662,焞,순,귀갑지지는 돈 순,,,12,12,15,화,화,횡파 ,토-ㅇㅎ 목-ㄱㄲㅋ 
02663,諄,순,지극할 순,,,15,15,19,금화,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ 
