02722,視,시,볼 시,보다 엿보다 보이다 간주하다 맡아보다 본받다,,12,12,15,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,見(볼견)   see ,7,7,10,화
02723,柴,시,섶 시,섶 시제사,,9,9,12,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,木(나무목)   tree  wood ,4,4,4,목
02724,恃,시,의지할 시,믿다 의뢰하다 자부하다 어머니,,10,9,10,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,忄(심방변)   heart  mind 원문자:心  ,4,3,3,화
02725,匙,시,숟가락 시,숟가락 열쇠,,11,11,14,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,匕(비수비)   dagger ,2,2,4,금
02726,嘶,시,울 흐느낄 시,울다 말이 울다 흐느끼다 짐승이나 새 등의 울음이 애처롭다 ,좋지않은 의미 문자,15,15,16,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,口(입구변)   mouth ,3,3,4,수
02727,媤,시,시집 시,시집 여자의 자,,12,12,16,금,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,女(계집녀변)   woman  lady ,3,3,4,토
02728,尸,시,주검 시,주검 시체 시동 위패 신주 주장하다 ,좋지않은 의미 문자,3,3,4,금,수,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,尸(주검시엄)   dead body ,3,3,4,수
02729,屎,시,똥 시,똥 분비물 서툴다 끙끙거리다 신음하다 앓다 ,좋지않은 의미 문자,9,9,10,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,尸(주검시엄)   dead body ,3,3,4,수
02730,屍,시,주검 시,주검 시체 송장 ,좋지않은 의미 문자,9,9,13,금,수,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,尸(주검시엄)   dead body ,3,3,4,수
02731,弑,시,윗사람 죽일 시,윗사람을 죽이다 죽이다 ,좋지않은 의미 문자,13,13,15,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,弋(주살익)   arrow ,3,3,4,금
02732,猜,시,시기할 시,시기하다 혐오하다 의심하다 두려워하다 추측하다 ,좋지않은 의미 문자,12,11,14,금,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,犭(개견변)   dog 원문자:犬  ,4,3,4,토
02733,翅,시,날개 시,날개 지느러미 날다,,10,10,15,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,羽(깃우)   wing  feather ,6,6,10,화
02734,蒔,시,모종 낼 시,모종을 내다 심다 소회향,,16,14,16,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,艹(풀초)   grass 원문자:艸  ,6,4,4,목
02735,蓍,시,톱풀 시,톱풀,,16,14,17,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,艹(풀초)   grass 원문자:艸  ,6,4,4,목
02736,諡,시,시호 시,시호 시호를 내리다,,16,16,21,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,言(말씀언)   word  speech ,7,7,8,금
02737,豕,시,돼지 시,돼지 ,좋지않은 의미 문자,7,7,8,금,수,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,豕(돼지시)   pig ,7,7,8,수
02738,豺,시,승냥이 시,승냥이 ,좋지않은 의미 문자,10,10,12,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,豸(갖은돼지시변)   bug  animal like pig ,7,7,7,수
02739,偲,시,굳셀 시,굳세다 책선하다 똑똑하다 재주가 많다,,11,11,14,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,亻(사람인변)   person 원문자:人  ,2,2,2,화
02740,毸,시,날개 칠 시,날개를 치다,,13,13,18,금,화,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,毛(털모)   hair ,4,4,6,화
02741,諟,시,이 시,이 바르다 바로잡다,,16,16,18,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,言(말씀언)   word  speech ,7,7,8,금
"02742,媞,시,편안할 시,복 얌전하고조용한 행복				& 							안존할 제			총 획 (부,,12,12,14,금,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,女(계집녀변)   woman  lady ,3,3,4,토"
02743,柹,시,감나무 시,감나무 감,,9,9,11,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,木(나무목)   tree  wood ,4,4,4,목
02744,柿,시,감나무 시,감나무 감 대패밥,,9,9,11,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,木(나무목)   tree  wood ,4,4,4,목
02745,枾,시,감나무 시,감나무 감,,9,9,9,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,木(나무목)   tree  wood ,4,4,4,목
02746,愢,시,책선할 시,착한일을 권장 시 책선하다 착한 일을 하도록 권장함,,13,12,15,금,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,忄(심방변)   heart  mind 원문자:心  ,4,3,3,화
"02747,禔,시,복 행복 시,복 행복			& 							복 제			총,,14,14,15,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,示(보일시)   be seen  seem  appear  look ,5,5,6,목"
02748,絁,시,깁(비단종류) 시,깁 가늘다,,11,11,17,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,糸(실사)   silk  thread ,6,6,9,목
02749,沶,시,내 이름 시,내 이름 물가 물결이 밀려오는 바닷가 고을 이름,,9,8,9,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,氵(물수)   water 원문자:水  ,4,3,3,수
02750,諰,시,두려워할 시,두려워하다 생각하다 직언하다 ,좋지않은 의미 문자,16,16,20,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,言(말씀언)   word  speech ,7,7,8,금
02751,眂,시,볼 시,보다 보이다 맡아보다,,9,9,12,금,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,目(눈목)   eye ,5,5,6,목
02752,漦,시,흐를 시,흐르다 줄줄 흐르다 침 거품 용의 입에서 나오는 침 피,,15,15,17,금,수,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,水(물수)   water ,4,4,6,수
02753,食,식,밥 식,밥 먹다 먹이 제사 녹 벌이 현혹하다 지우다,,9,9,11,금목,수,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,食(밥식)   food ,9,9,11,수
02754,式,식,법 식,법 규칙 형상 의식,,6,6,7,금목,금,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,弋(주살익)   arrow ,3,3,4,금
02755,植,식,심을 식,심다 세우다 수립하다 번식하다 자라다 ,불용문자,12,12,14,금목,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,木(나무목)   tree  wood ,4,4,4,목
02756,識,식,알 식,알다 지식 친분 적다 기록하다,,19,19,22,금목,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,言(말씀언)   word  speech ,7,7,8,금
02757,息,식,쉴 식,숨을 쉬다 호흡 휴식하다 그치다 자라다 살다 번식하다,,10,10,13,금목,화,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,心(마음심)   heart  mind ,4,4,6,화
02758,飾,식,꾸밀 식,꾸미다; 꾸밈; 가선(의복 가장자리를 딴 감으로 가늘게 두른 선),,14,13,17,금목,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,飠(밥식변)   food 원문자:食  ,9,8,10,수
02759,栻,식,점치는 기구 식,점치는 기구 나무의 이름 ,좋지않은 의미 문자,10,10,11,금목,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,木(나무목)   tree  wood ,4,4,4,목
02760,埴,식,진흙 식,찰흙 진흙 점토 찰흙 진흙,,11,11,13,금목,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,土(흙토)   earth  soil ,3,3,3,토
02761,殖,식,불릴 번성할 식,자라다 번성하다 심다 세우다 불어나다 불리다,,12,12,15,금목,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,歹(죽을사변)   dead bone ,4,4,5,수
02762,湜,식,물맑을 식,물이 맑다 물이 맑아 바닥이 보이다 엄정하다,,13,12,13,금목,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,氵(물수)   water 원문자:水  ,4,3,3,수
02763,軾,식,수레나무 식,수레 난간 수레 안에서 절을 할 때에 손으로 쥐는 앞턱의 가로나무,,13,13,15,금목,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,車(수레거)   cart  vehicle ,7,7,8,화
02764,寔,식,이(이것) 식,이 참으로 진실로,,12,12,14,금목,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,宀(갓머리변)   roof  house ,3,3,4,목
02765,拭,식,씻을 식,씻다 닦다 닦아서 깨끗하게 하다,,10,9,11,금목,목,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,扌(재방변)   hand 원문자:手  ,4,3,4,목
02766,熄,식,불 꺼질 식,불이 꺼지다 불 묻어두다 없어지다 그치다 망하다 ,좋지않은 의미 문자,14,14,17,금목,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,火(불화)   fire ,4,4,4,화
02767,篒,식,대밥통 식,대밥통 사람 이름,,15,15,17,금목,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,竹(대나무죽)   bamboo ,6,6,7,목
02768,蝕,식,좀먹을 식,좀먹다 갉아 먹다 일식 월식 ,좋지않은 의미 문자,15,15,17,금목,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,虫(벌레훼)   bug  insect ,6,6,7,수
02769,身,신,몸 신,몸 줄기 나 자기 출신 몸소 나이 배다 체험하다,,7,7,9,금화,화,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,身(몸신)   body ,7,7,9,화
02770,申,신,납 신,거듭 되풀이하여 아홉째 지지 방위로는 서남서 ,불용문자,5,5,6,금화,금,분파무 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ ,田(밭전)   field ,5,5,6,토
02771,神,신,신령 신,귀신(하늘의 신) 신선 혼 영혼 정기 영묘하다 ,불용문자,10,10,11,금화,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,示(보일시)   be seen  seem  appear  look ,5,5,6,목
02772,臣,신,신하 신,신하 신하로 삼다 ,좋지않은 의미 문자,6,6,8,금화,화,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,臣(신하신)   bureaucrat ,6,6,8,화
02773,信,신,믿을 신,믿음 믿다 신표 이틀 밤 자다 행인 조수 맡기다 진실로,,9,9,10,금화,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,亻(사람인변)   person 원문자:人  ,2,2,2,화
02774,辛,신,매울 신,맵다 독하다 괴롭다 슬프다 ,불용문자,7,7,7,금화,금,분파무 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ ,辛(매울신)   hot ,7,7,7,금
02775,新,신,새 신,새로움 새롭게 하다 새로 나라 이름 처음 ,불용문자,13,13,13,금화,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,斤(날근)   ax  hatchet ,4,4,4,금
02776,伸,신,필 신,펴다 늘이다 내뻗다 해명하다 켜다 자다 사뢰다 ,불용문자,7,7,8,금화,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,亻(사람인변)   person 원문자:人  ,2,2,2,화
02777,晨,신,새벽 신,새벽 별 이름,,11,11,13,금화,화,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,日(날일)   sun  day ,4,4,5,화
02778,愼,신,삼갈 신,삼가다 삼감 삼가 진실로 ,좋지않은 의미 문자,14,13,17,금화,화,횡파 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ ,忄(심방변)   heart  mind 원문자:心  ,4,3,3,화
02779,紳,신,큰띠 신,큰 띠 벼슬아치,,11,11,14,금화,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,糸(실사)   silk  thread ,6,6,9,목
02780,莘,신,풀 신,족두리풀 나라 이름 많다 길다,,13,11,11,금화,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,艹(풀초)   grass 원문자:艸  ,6,4,4,목
02781,薪,신,섶 신,땔나무 나무하다,,19,17,17,금화,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,艹(풀초)   grass 원문자:艸  ,6,4,4,목
02782,迅,신,빠를 신,빠르다 신속하다,,10,7,12,금화,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,辶(쉬엄쉬엄갈착)   going with frequent 원문자:辵  ,7,4,7,토
02783,訊,신,물을 신,묻다 간하다 나무라다 다스리다,,10,10,13,금화,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,言(말씀언)   word  speech ,7,7,8,금
02784,侁,신,걷는 모양 신,걷는 모양 앞다투는 모양 분주히 오가는 모양 많은 모양,,8,8,10,금화,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,亻(사람인변)   person 원문자:人  ,2,2,2,화
02785,呻,신,읊조릴 신,읊조리다 웅얼거리다 끙끙거리다 앓는 소리를 내다,,8,8,10,금화,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,口(입구변)   mouth ,3,3,4,수
02786,娠,신,아이 밸 신,아이를 배다 임신하다 잉태하다 ,좋지않은 의미 문자,10,10,12,금화,토,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,女(계집녀변)   woman  lady ,3,3,4,토
02787,宸,신,대궐 신,집 대궐 하늘 허공,,10,10,12,금,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,宀(갓머리변)   roof  house ,3,3,4,목
02788,燼,신,불탄 끝 신,깜부기불(타다가 남은 것) 살아남은 나머지 ,좋지않은 의미 문자,18,18,20,금화,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,火(불화)   fire ,4,4,4,화
02789,腎,신,콩팥 신,콩팥 자지(남성의 생식기) 고환 ,좋지않은 의미 문자,14,12,17,금화,수,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,月(육달월)   moon  month meat 원문자:肉  ,6,4,6,수
02790,藎,신,조개풀 신,조개풀 나아가다,,20,18,20,금화,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,艹(풀초)   grass 원문자:艸  ,6,4,4,목
02791,蜃,신,큰 조개 신,대합조개 무명조개 이무기 상여,,13,13,15,금,수,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,虫(벌레훼)   bug  insect ,6,6,7,수
02792,辰,신,일월성 신,일월성; 날(하루),,7,7,8,금화,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,辰(별진) star,7,7,8,토
02793,璶,신,옥돌 신,옥돌,,19,18,20,금화,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,王(구슬옥변)   gem 원문자:玉  ,5,4,4,금
02794,失,실,잃을 실,잃다 허물 ,좋지않은 의미 문자,5,5,5,금화,목,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,大(큰대)   big  great ,3,3,3,목
02795,室,실,큰 집 대실,크다 높다 훌륭하다 자랑하다 많다,,9,9,11,금화,목,분파무 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ ,宀(갓머리변)   roof  house ,3,3,4,목
02796,實,실,열매 실,열매 씨 속 재물 참 참으로 차다 채우다 익다 ,불용문자,14,14,18,금화,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,宀(갓머리변)   roof  house ,3,3,4,목
02797,実,실,열매 실,열매 씨 공물 재물 내용 바탕 녹봉,,8,8,9,금화,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,宀(갓머리변)   roof  house ,3,3,4,목
02798,悉,실,다할 실,다 모두 갖추다 다 알다 다 내다,,11,11,13,금화,화,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,心(마음심)   heart  mind ,4,4,6,화
02799,心,심,마음 심,마음 생각 염통 가슴 근본 가운데 ,불용문자,4,4,6,금수,화,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,心(마음심)   heart  mind ,4,4,6,화
02800,甚,심,심할 심,심하다 심히 무엇,,9,9,11,금수,토,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,甘(달감)   sweet ,5,5,5,토
02801,深,심,깊을 심,깊다 깊게 하다 매우 깊이,,12,11,13,금수,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,氵(물수)   water 원문자:水  ,4,3,3,수
02802,尋,심,찾을 심,찾다 묻다 이윽고 쓰다 여덟자 자 길이 보통,,12,12,15,금수,금,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,寸(마디촌 )   joint  knuckle ,3,3,4,목
02803,審,심,살필 심,살피다 깨닫다 자세하다 자세히 묶다,,15,15,17,금수,목,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,宀(갓머리변)   roof  house ,3,3,4,목
02804,沁,심,찾을 심,스며들다 배어들다 더듬어 찾다,,8,7,9,금수,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,氵(물수)   water 원문자:水  ,4,3,3,수
02805,沈,심,성씨 심,성씨,,8,7,10,금수,수,횡파 성(姓)씨 사용,수-ㅁㅂㅍ 토-ㅇㅎ ,氵(물수)   water 원문자:水  ,4,3,3,수
02806,瀋,심,즙 낼 심,즙 물 이름,,19,18,20,금,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,氵(물수)   water 원문자:水  ,4,3,3,수
02807,芯,심,골풀(여러해살이 풀) 심,골풀,,10,8,10,금수,목,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,艹(풀초)   grass 원문자:艸  ,6,4,4,목
02808,諶,심,참 심,참 믿다 참으로,,16,16,19,금,금,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,言(말씀언)   word  speech ,7,7,8,금
02809,十,십,열 십,열 열 번 ,불용문자,10,2,2,금수,수,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,十(열십)   ten ,2,2,2,수
02810,什,십,열사람 십,열 사람 열 집 十(열 십),,4,4,4,금수,화,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,亻(사람인변)   person 원문자:人  ,2,2,2,화
02811,拾,십,열 십,열(十),,10,9,11,금수,목,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,扌(재방변)   hand 원문자:手  ,4,3,4,목
02812,雙,쌍,쌍 쌍,둘 쌍 견주다,,18,18,19,토,화,종파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,隹(새추)   bird ,8,8,8,화
02813,双,쌍,둘 쌍,두 둘 한 쌍 짝수,,4,4,6,금토,수,횡파 ,수-ㅁㅂㅍ 토-ㅇㅎ ,又(또우)   again ,2,2,3,수
02814,氏,씨,성 각시 씨,각시 칭호,,4,4,6,금,화,분파무 ,수-ㅁㅂㅍ 토-ㅇㅎ ,氏(각시씨)   family name ,4,4,6,화
02815,兒,아,아이 아,아이 어조사 ,불용문자,8,8,11,토,수,분파무 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,儿(어진사람인발)   a man of virtue ,2,2,4,목
02816,児,아,아이 아,아이 아기 젖먹이 나이가 어린 사람,,7,7,10,토,수,종파 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,儿(어진사람인발)   a man of virtue ,2,2,4,목
02817,我,아,나 아,나 자신 나의 아집을 부리다,,7,7,9,토,금,분파무 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,戈(창과)   spear  lance ,4,4,5,금
02818,牙,아,어금니 아,어금니 깨물다 대장기 ,불용문자,4,4,6,토,금,분파무 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,牙(어금니아)   molar  tooth ,4,4,6,금
02819,芽,아,싹 아,싹 싹이 트다 ,좋지않은 의미 문자,10,8,10,토,목,종파 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,艹(풀초)   grass 원문자:艸  ,6,4,4,목
02820,雅,아,맑을 아,맑다 바르다 우아하다 아담하다,,12,12,14,토,화,횡파 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,隹(새추)   bird ,8,8,8,화
02821,亞,아,버금 아,버금 동서 무리 곱사등이 ,불용문자,8,8,12,토,화,분파무 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,二(둘이)   two ,2,2,2,목
02822,亜,아,버금 아,버금 아세아 동서 무리,,7,7,8,토,화,분파무 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,二(둘이)   two ,2,2,2,목
02823,餓,아,주릴 아,주리다 굶기다 굶주림 ,좋지않은 의미 문자,16,15,19,토,수,횡파 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,飠(밥식변)   food 원문자:食  ,9,8,10,수
02824,娥,아,예쁠 아,예쁘다 여자이름 항아(달의 異稱),,10,10,13,토,토,횡파 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,女(계집녀변)   woman  lady ,3,3,4,토
02825,峨,아,산이름 아,높다 높게 하다 메 산 이름(峨眉),,10,10,13,토,토,횡파 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,山(뫼산)   mountain ,3,3,4,토
02826,峩,아,높을 아,높다 위엄 있다,,10,10,13,토,토,종파 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,山(뫼산)   mountain ,3,3,4,토
02827,衙,아,아문 마을 아,마을 관청 대궐 모이다,,13,13,16,토,화,횡파 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,行(갈행)   go  walk ,6,6,7,화
02828,妸,아,아름다울 아,아름답다,,8,8,11,토,토,횡파 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,女(계집녀변)   woman  lady ,3,3,4,토
02829,俄,아,아까 잠시 아,잠시 갑자기 峨(기울아) 俄羅斯(露西亞: 러시아)의 약칭,,9,9,11,토,화,횡파 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,亻(사람인변)   person 원문자:人  ,2,2,2,화
02830,啞,아,벙어리 아,벙어리 까마귀 소리 놀라는 소리 ,좋지않은 의미 문자,11,11,16,토,수,횡파 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,口(입구변)   mouth ,3,3,4,수
02831,莪,아,쑥 아,지칭개,,13,11,13,토,목,종파 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,艹(풀초)   grass 원문자:艸  ,6,4,4,목
02832,蛾,아,나방 아,나방 눈썹 갑자기(俄) ,좋지않은 의미 문자,13,13,16,토,수,횡파 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,虫(벌레훼)   bug  insect ,6,6,7,수
02833,訝,아,의심할 아,맞다(영접하여 위로함) 의아하다,,11,11,14,토,금,횡파 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,言(말씀언)   word  speech ,7,7,8,금
02834,鴉,아,갈까마귀 아,갈가마귀 큰부리까마귀 검다 ,좋지않은 의미 문자,15,15,20,토,화,횡파 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,鳥(새조)   bird ,11,11,14,화
02835,鵝,아,거위 아,거위,,18,18,23,토,화,분파무 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,鳥(새조)   bird ,11,11,14,화
02836,阿,아,언덕 아,언덕 물가 모퉁이 의지하다 마룻대 아름답다 아첨하다 대답하는 소리,,13,8,12,토,토,횡파 성(姓)씨 사용,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,阝(좌부방변)   mound  hill 원문자:阜  ,8,3,5,토
02837,婀,아,아리따울 아,아리땁다 머뭇거리다,,11,11,16,토,토,횡파 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,女(계집녀변)   woman  lady ,3,3,4,토
02838,娿,아,아리따울 아,아리땁다 머뭇거리다,,11,11,16,토,토,종파 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,女(계집녀변)   woman  lady ,3,3,4,토
02839,哦,아,읊조릴 아,읊조리다,,10,10,13,토,수,횡파 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,口(입구변)   mouth ,3,3,4,수
02840,硪,아,바위 아,바위 산이 높은 모양 산이 높다,,12,12,15,토,금,횡파 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,石(돌석)   rock  stone ,5,5,6,금
02841,皒,아,흰빛 아,흰빛 흰색 희다,,12,12,15,토,금,횡파 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,白(흰백)   white ,5,5,6,금
02842,砑,아,갈 아,갈다 광택 내다 으깨다 맷돌 빛나는 돌 인두,,9,9,12,토,금,횡파 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,石(돌석)   rock  stone ,5,5,6,금
02843,婭,아,동서 아,동서 일가 버금 아양떨다,,11,11,16,토,토,횡파 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,女(계집녀변)   woman  lady ,3,3,4,토
02844,椏,아,가장귀질 아,가장귀지다 가장귀(나뭇가지의 갈라진 부분),,12,12,16,토,목,횡파 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,木(나무목)   tree  wood ,4,4,4,목
02845,啊,아,사랑할 아,사랑하다,,11,11,16,토,수,횡파 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,口(입구변)   mouth ,3,3,4,수
02846,妿,아,여자 스승 아,여자 스승,,8,8,12,토,토,종파 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,女(계집녀변)   woman  lady ,3,3,4,토
02847,猗,아,불깐 개 아,부드럽다 연약하다 & 불깐개 의 ,좋지않은 의미 문자,12,11,14,토,토,횡파 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,犭(개견변)   dog 원문자:犬  ,4,3,4,토
02848,枒,아,야자나무 아,가장귀 나뭇가지가 뒤엉킨 모양,,8,8,10,토,목,횡파 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,木(나무목)   tree  wood ,4,4,4,목
02849,惡,악,악할 악,악하다 모질다 나쁘다 흉년들다 못생기다 똥(대변) ,좋지않은 의미 문자,12,12,18,토목,화,종파 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,心(마음심)   heart  mind ,4,4,6,화
02850,岳,악,뫼 악,큰 산 벼슬 이름 ,불용문자,8,8,9,토목,토,분파무 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,山(뫼산)   mountain ,3,3,4,토
02851,樂,악,풍류 악,풍류 음악 연주하다,,15,15,20,토목,목,분파무 ,금-ㅅㅈㅊ 화-ㄴㄷㄹㅌ 토-ㅇㅎ ,木(나무목)   tree  wood ,4,4,4,목
